VideoName;Activity1;Subject;Scene;CameraSetup;CameraAngle;Duration;Uploaded;Split;chunk_nr_in_video;sample_id_chunk;frame_start;frame_end;video_path_full
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;9;UP_S5D2_m5.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;10;UP_S5D2_m5.avi_10;900;990;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;11;UP_S5D2_m5.avi_11;990;1080;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;12;UP_S5D2_m5.avi_12;1080;1170;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;13;UP_S5D2_m5.avi_13;1170;1260;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;14;UP_S5D2_m5.avi_14;1260;1350;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;15;UP_S5D2_m5.avi_15;1350;1440;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;16;UP_S5D2_m5.avi_16;1440;1530;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;17;UP_S5D2_m5.avi_17;1530;1620;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;18;UP_S5D2_m5.avi_18;1620;1710;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;19;UP_S5D2_m5.avi_19;1710;1800;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;20;UP_S5D2_m5.avi_20;1800;1890;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;21;UP_S5D2_m5.avi_21;1890;1980;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;22;UP_S5D2_m5.avi_22;1980;2070;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;23;UP_S5D2_m5.avi_23;2070;2160;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;24;UP_S5D2_m5.avi_24;2160;2250;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;25;UP_S5D2_m5.avi_25;2250;2340;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;26;UP_S5D2_m5.avi_26;2340;2430;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;27;UP_S5D2_m5.avi_27;2430;2520;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;28;UP_S5D2_m5.avi_28;2520;2610;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;29;UP_S5D2_m5.avi_29;2610;2700;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;30;UP_S5D2_m5.avi_30;2700;2790;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;31;UP_S5D2_m5.avi_31;2790;2880;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;32;UP_S5D2_m5.avi_32;2880;2970;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;33;UP_S5D2_m5.avi_33;2970;3060;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;34;UP_S5D2_m5.avi_34;3060;3150;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;35;UP_S5D2_m5.avi_35;3150;3240;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5D2_m5.avi;Usephone;S5;Dining2;moving;5;00:01:50;yes;train;36;UP_S5D2_m5.avi_36;3240;3327;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5D2_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;0;UP_S5K1_m5.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;1;UP_S5K1_m5.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;2;UP_S5K1_m5.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;3;UP_S5K1_m5.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;4;UP_S5K1_m5.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;5;UP_S5K1_m5.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;6;UP_S5K1_m5.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;7;UP_S5K1_m5.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;8;UP_S5K1_m5.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;9;UP_S5K1_m5.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;10;UP_S5K1_m5.avi_10;900;990;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;11;UP_S5K1_m5.avi_11;990;1080;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;12;UP_S5K1_m5.avi_12;1080;1170;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;13;UP_S5K1_m5.avi_13;1170;1260;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;14;UP_S5K1_m5.avi_14;1260;1350;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;15;UP_S5K1_m5.avi_15;1350;1440;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;16;UP_S5K1_m5.avi_16;1440;1530;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;17;UP_S5K1_m5.avi_17;1530;1620;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;18;UP_S5K1_m5.avi_18;1620;1710;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;19;UP_S5K1_m5.avi_19;1710;1800;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;20;UP_S5K1_m5.avi_20;1800;1890;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;21;UP_S5K1_m5.avi_21;1890;1980;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;22;UP_S5K1_m5.avi_22;1980;2070;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;23;UP_S5K1_m5.avi_23;2070;2160;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;24;UP_S5K1_m5.avi_24;2160;2250;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;25;UP_S5K1_m5.avi_25;2250;2340;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;26;UP_S5K1_m5.avi_26;2340;2430;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;27;UP_S5K1_m5.avi_27;2430;2520;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;28;UP_S5K1_m5.avi_28;2520;2610;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;29;UP_S5K1_m5.avi_29;2610;2700;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;30;UP_S5K1_m5.avi_30;2700;2790;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;31;UP_S5K1_m5.avi_31;2790;2880;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;32;UP_S5K1_m5.avi_32;2880;2970;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;33;UP_S5K1_m5.avi_33;2970;3060;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;34;UP_S5K1_m5.avi_34;3060;3150;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;35;UP_S5K1_m5.avi_35;3150;3240;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;36;UP_S5K1_m5.avi_36;3240;3330;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5K1_m5.avi;Usephone;S5;Kitchen1;moving;5;00:01:53;yes;train;37;UP_S5K1_m5.avi_37;3330;3395;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5K1_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;0;UP_S5L2_m5.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;1;UP_S5L2_m5.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;2;UP_S5L2_m5.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;3;UP_S5L2_m5.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;4;UP_S5L2_m5.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;5;UP_S5L2_m5.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;6;UP_S5L2_m5.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;7;UP_S5L2_m5.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;8;UP_S5L2_m5.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;9;UP_S5L2_m5.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;10;UP_S5L2_m5.avi_10;900;990;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;11;UP_S5L2_m5.avi_11;990;1080;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;12;UP_S5L2_m5.avi_12;1080;1170;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;13;UP_S5L2_m5.avi_13;1170;1260;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;14;UP_S5L2_m5.avi_14;1260;1350;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;15;UP_S5L2_m5.avi_15;1350;1440;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;16;UP_S5L2_m5.avi_16;1440;1530;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;17;UP_S5L2_m5.avi_17;1530;1620;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;18;UP_S5L2_m5.avi_18;1620;1710;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;19;UP_S5L2_m5.avi_19;1710;1800;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;20;UP_S5L2_m5.avi_20;1800;1890;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;21;UP_S5L2_m5.avi_21;1890;1980;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;22;UP_S5L2_m5.avi_22;1980;2070;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;23;UP_S5L2_m5.avi_23;2070;2160;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;24;UP_S5L2_m5.avi_24;2160;2250;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;25;UP_S5L2_m5.avi_25;2250;2340;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;26;UP_S5L2_m5.avi_26;2340;2430;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;27;UP_S5L2_m5.avi_27;2430;2520;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;28;UP_S5L2_m5.avi_28;2520;2610;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;29;UP_S5L2_m5.avi_29;2610;2700;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;30;UP_S5L2_m5.avi_30;2700;2790;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;31;UP_S5L2_m5.avi_31;2790;2880;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;32;UP_S5L2_m5.avi_32;2880;2970;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;33;UP_S5L2_m5.avi_33;2970;3060;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;34;UP_S5L2_m5.avi_34;3060;3150;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;35;UP_S5L2_m5.avi_35;3150;3240;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;36;UP_S5L2_m5.avi_36;3240;3330;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
UP_S5L2_m5.avi;Usephone;S5;Living2;moving;5;00:01:52;yes;train;37;UP_S5L2_m5.avi_37;3330;3363;/cvhci/data/dschneider/SimsVid/SimsVids/Usephone/UP_S5L2_m5.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;0;Wa_S5D2_fC14.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;1;Wa_S5D2_fC14.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;2;Wa_S5D2_fC14.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;3;Wa_S5D2_fC14.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;4;Wa_S5D2_fC14.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;5;Wa_S5D2_fC14.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;6;Wa_S5D2_fC14.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;7;Wa_S5D2_fC14.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;8;Wa_S5D2_fC14.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;9;Wa_S5D2_fC14.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;10;Wa_S5D2_fC14.avi_10;900;990;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;11;Wa_S5D2_fC14.avi_11;990;1080;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;12;Wa_S5D2_fC14.avi_12;1080;1170;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;13;Wa_S5D2_fC14.avi_13;1170;1260;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;14;Wa_S5D2_fC14.avi_14;1260;1350;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;15;Wa_S5D2_fC14.avi_15;1350;1440;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;16;Wa_S5D2_fC14.avi_16;1440;1530;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;17;Wa_S5D2_fC14.avi_17;1530;1620;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;18;Wa_S5D2_fC14.avi_18;1620;1710;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
Wa_S5D2_fC14.avi;Walk;S5;Dining2;fixed;C14;00:01:00;yes;train;19;Wa_S5D2_fC14.avi_19;1710;1800;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S5D2_fC14.avi
